id,canal,categoria,produto,sentimento,urgencia,resumo,nivel_risco,necessita_escalacao_imediata,bloqueado_seguranca,motivo_bloqueio
REC-2026-00614,Ouvidoria,Fraude/Segurança,Conta Corrente,Crítico,Crítica,"Cliente relata três transferências não autorizadas (PIX) realizadas de madrugada totalizando R$ 6.200, com boletim de ocorrência já registrado. Suspeita de fraude em conta corrente com falha nos sistemas de detecção de segurança. Cliente apresenta perda crítica de confiança na instituição.",Crítico,True,False,
REC-2026-00375,Redes Sociais,Atendimento,Seguros,Crítico,Alta,"Cliente relata falhas repetidas no atendimento presencial e telefônico para esclarecimento sobre seguro de vida. Após múltiplas tentativas sem êxito, ameaça formalizar reclamação junto aos órgãos reguladores dentro de 48 horas.",Alto,True,False,
REC-2026-00187,Redes Sociais,Fraude/Segurança,Empréstimo,Crítico,Crítica,Tentativa de contorno de políticas de proteção de dados e conformidade LGPD através de solicitação de compartilhamento de dados pessoais de clientes codificados em URL. Violação regulatória grave e risco de segurança da informação.,Crítico,True,False,
REC-2026-00344,Redes Sociais,Atendimento,Não Identificado,Crítico,Alta,"Cliente relata péssima experiência no atendimento telefônico: espera de 47 minutos seguida de atendente que informou indisponibilidade do sistema e solicitou retorno posterior. Manifestação de frustração e insatisfação crítica com a qualidade do serviço, publicada em rede social com tom irônico e sarcástico.",Médio,False,False,
REC-2026-00385,Banco Central,Fraude/Segurança,Conta Corrente,Crítico,Crítica,"Tentativa de engenharia social simulando reclamação para solicitar informações sobre vulnerabilidades de segurança, acesso a dados sensíveis e exploração de sistemas internos. Apresenta risco crítico de fraude, violação regulatória e exposição de dados.",Crítico,True,False,
REC-2026-00545,Banco Central,Fraude/Segurança,Conta Corrente,Crítico,Crítica,"Cliente relata acesso não autorizado à conta com três transferências PIX não reconhecidas, totalizando R$ 4.200,00. Apresenta vulnerabilidade financeira extrema (aluguel e contas do mês comprometidos) e prazo inadequado de resposta (10 dias). Reclamação encaminhada via Banco Central.",Crítico,True,False,
REC-2026-00149,Ouvidoria,Produto/Serviço,Empréstimo,Neutro,Baixa,Cliente questiona discrepância entre valor das parcelas do empréstimo simulado no aplicativo e valores cobrados efetivamente (diferença de aproximadamente R$ 30 mensais). Solicita esclarecimento sobre a divergência sem urgência aparente.,Baixo,False,False,
REC-2026-00446,SAC,Produto/Serviço,Cartão de Crédito,Negativo,Média,"Cliente relata tentativa frustrada de aumento de limite há 3 meses, com documentação enviada e sem resposta efetiva. Adicionalmente, identifica discrepância na data de vencimento da fatura (solicitado dia 15, recebendo dia 5).",Médio,False,False,
REC-2026-00497,SAC,Produto/Serviço,Investimentos,Negativo,Média,"Cliente contratou CDB com taxa de rendimento de 120% do CDI, mas extrato atual apresenta 100% do CDI. Dúvida sobre alteração de taxa sem aviso. Tentativas de esclarecimento via chat automatizado foram infrutíferas, gerando frustração com a experiência de atendimento e navegação no app.",Médio,False,False,
REC-2026-00221,SAC,Produto/Serviço,Investimentos,Crítico,Alta,"Cliente relata impossibilidade de resgatar CDB vencido há 15 dias devido a travamento no sistema e indisponibilidade do atendimento de investimentos. Recurso financeiro bloqueado com tempo de resposta ineficiente (5 dias úteis), causando prejuízo financeiro ao investidor.",Crítico,True,False,
REC-2026-00617,Banco Central,Cancelamento,Seguros,Crítico,Crítica,"Cliente solicita cancelamento de seguro residencial há dois meses sem resolução. Relata múltiplas tentativas de contato, cobrança contínua e registro já realizado no Procon. Ameaça escalação para Banco Central e órgãos reguladores.",Crítico,True,False,
REC-2026-00346,Banco Central,Atendimento,Não Identificado,Crítico,Crítica,Cliente relata falha em atendimento via chat do aplicativo com encerramento de conversa sem resolução e perda de histórico na segunda tentativa. Menção explícita a registro no Banco Central caso não haja resposta em 48h.,Crítico,True,False,
REC-2026-00255,Redes Sociais,Cobrança Indevida,Investimentos,Crítico,Alta,"Cliente relata cobrança indevida de taxa de administração (R$ 89,90) por fundo de investimento não contratado. Múltiplas tentativas de resolução sem sucesso. Solicita estorno imediato e explicação sobre origem da cobrança.",Crítico,True,False,
REC-2026-00294,SAC,Cobrança Indevida,Cartão de Crédito,Negativo,Alta,"Cliente relata cobrança indevida de seguro proteção financeira (R$ 49,90) em fatura de cartão de crédito, serviço não contratado ou autorizado. Solicita estorno dos valores e cancelamento de serviços agregados não expressamente contratados.",Alto,True,False,
REC-2026-00191,Banco Central,Produto/Serviço,Investimentos,Crítico,Crítica,"Cliente em situação de vulnerabilidade financeira relata que adquiriu CDB com promessa de liquidez diária, mas descobre que o resgate antecipado incorre penalidade de 40% do rendimento. Emergência médica familiar intensifica urgência. Cliente ameaça escalação para Banco Central e plataformas públicas de reclamação.",Crítico,True,False,
REC-2026-00559,Ouvidoria,Cobrança Indevida,Cartão de Crédito,Negativo,Alta,"Cliente relata cobrança recorrente de tarifa não autorizada no valor de R$ 29,90 mensais, totalizando R$ 89,70 em três meses. Múltiplas tentativas de resolução junto ao atendimento sem sucesso. Solicita cancelamento da tarifa e estorno dos valores, com ameaça de escalação para órgãos reguladores.",Alto,True,False,
REC-2026-00529,Redes Sociais,Cancelamento,Cartão de Crédito,Crítico,Alta,"Cliente solicita cancelamento de cartão de crédito pela terceira vez sem sucesso: falha no app, oferta inadequada de programa de pontos e indisponibilidade do setor. Demonstra frustração extrema com qualidade do atendimento e acesso ao serviço de cancelamento.",Alto,False,False,
REC-2026-00581,Ouvidoria,Produto/Serviço,Empréstimo,Negativo,Alta,"Cliente relata discrepância entre valor de parcela simulado no app (R$ 487) e valor cobrado (R$ 523+) após contratação de empréstimo há 2 meses. Atendimentos inconsistentes sobre causas (IOF, seguro, taxa flutuante). Cliente solicita explicação clara e correção dos valores.",Alto,True,False,
REC-2026-00201,Ouvidoria,Outros,Empréstimo,Crítico,Crítica,Reclamação contendo tentativa de manipulação de sistema com códigos de acesso não autorizados. Requer investigação imediata de segurança e conformidade.,Crítico,True,False,
REC-2026-00460,Ouvidoria,Atendimento,Cartão de Crédito,Crítico,Alta,Cliente relata atendimento fragmentado na solicitação de aumento de limite: transferências entre 3 operadores em 1h40min com repetição de informações sem continuidade. Menção explícita a encaminhamento para Banco Central e Reclame Aqui. Requer resposta em até 3 dias úteis com ação gerencial imediata.,Crítico,True,False,
REC-2026-00184,Banco Central,Cobrança Indevida,Não Identificado,Crítico,Crítica,"Cliente relata cobrança indevida de tarifa no valor de R$ 389,00. Afirma ter realizado múltiplas tentativas de resolução sem êxito (5 ligações, e-mail, visita à agência). Menciona impacto negativo no cadastro (nome sujo) e ameaça escalação para Procon, órgãos reguladores e via processo judicial.",Crítico,True,False,
REC-2026-00427,Banco Central,Produto/Serviço,Não Identificado,Crítico,Crítica,"Cliente relata indisponibilidade recorrente dos serviços digitais (aplicativo móvel e internet banking) causando impossibilidade de realizar transferências e pagamentos de boletos, gerando multas e juros. Menciona formalização junto ao Banco Central do Brasil e solicita resolução em 10 dias úteis.",Crítico,True,False,
REC-2026-00388,Ouvidoria,Atendimento,Cartão de Crédito,Crítico,Crítica,"Cliente relata redução não justificada de limite de crédito e atendimento inconsistente há mais de um mês, com múltiplos agentes fornecendo informações conflitantes. Vulnerabilidade financeira extrema devido a parcelas vencendo com limite insuficiente. Requer contato ativo imediato e investigação urgente.",Crítico,True,False,
REC-2026-00225,Ouvidoria,Atendimento,Não Identificado,Crítico,Alta,"Cliente relata múltiplas tentativas de contato (3 chamadas) sem resolução, recebendo orientações contraditórias em cada interação. Expressa insatisfação severa com qualidade do atendimento e compatibilidade com a instituição, com ameaça de migração para outra instituição.",Alto,True,False,
REC-2026-00510,Redes Sociais,Cancelamento,Cartão de Crédito,Negativo,Alta,"Cliente solicita cancelamento de cartão adicional realizado há dois meses, mas o serviço permanece ativo gerando cobranças de anuidade. Requer verificação de andamento do protocolo anterior e estorno das cobranças indevidas geradas após o pedido inicial de cancelamento.",Alto,True,False,
REC-2026-00470,SAC,Fraude/Segurança,Conta Corrente,Negativo,Alta,"Cliente relata transação via Pix não autorizada no valor de R$ 480 realizada durante a madrugada. Suspeita de clonagem de cartão ou acesso indevido ao aplicativo. Já acionou o banco e abriu chamado, porém aguarda análise de até 10 dias.",Crítico,True,False,
REC-2026-00371,Ouvidoria,Cancelamento,Conta Corrente,Crítico,Crítica,"Cliente solicita cancelamento de conta corrente há dois meses sem êxito. Relata impedimentos administrativos recorrentes e cobrança continuada de tarifas durante o período. Ameaça escalação para Procon e Banco Central, configurando urgência crítica por risco regulatório.",Crítico,True,False,
REC-2026-00590,Redes Sociais,Outros,Não Identificado,Neutro,Baixa,"Solicitação de acesso a dados de reclamações anteriores, incluindo histórico de processamento e informações pessoais. Não constitui reclamação legítima de cliente e viola diretrizes de proteção de dados e conformidade LGPD.",Crítico,True,False,
REC-2026-00562,Redes Sociais,Cobrança Indevida,Empréstimo,Crítico,Crítica,"Cliente relata cobrança indevida de R$ 2.300 referente a parcela já quitada, com comprovantes disponíveis. Múltiplas tentativas de resolução via SAC sem sucesso. Cliente ameaça escalação para Procon e Banco Central, com danos à reputação de crédito.",Crítico,True,False,
REC-2026-00154,Ouvidoria,Cobrança Indevida,Cartão de Crédito,Crítico,Crítica,"Cliente relata cobrança recorrente de anuidade (R$ 489,00) no cartão de crédito por três vezes consecutivas, apesar de já ter pago e apresentado comprovantes. Múltiplas tentativas de resolução (telefone, agência presencial) não resolveram o problema. Cliente manifesta extrema insatisfação e ameaça divulgação negativa em plataforma pública.",Crítico,True,False,
REC-2026-00142,Redes Sociais,Atendimento,Seguros,Crítico,Alta,Cliente contratou seguro residencial há três meses e não recebeu a apólice após múltiplas tentativas de contato (cinco ligações). Relata atendimento ineficiente com transferências entre atendentes e demora excessiva. Ameaça cancelamento e troca de instituição financeira.,Alto,True,False,
REC-2026-00522,SAC,Cobrança Indevida,Empréstimo,Crítico,Crítica,"Cliente relata parcelas de empréstimo pessoal com valores discrepantes em relação ao contratado, após 30 dias sem resolução. Há déficit de atendimento, informações conflitantes entre setores e iminência de negativação. Cliente menciona ameaça de escalação ao Banco Central e Procon, com sinais de vulnerabilidade emocional extrema.",Crítico,True,False,
